NUMERO_INCIDENTE;CODIGO_CRIME;CODIGO_GRUPO_CRIME;DESCRICAO_CRIME;DISTRITO;AREA_REPORTADA;TEVE_TIRO;DATA_OCORRENCIA;ANO;MES;DIA_DA_SEMANA;HORA;ALTO_RISCO;LATITUDE;LONGITUDE
I182065621;3130;Search Warrants;SEARCH WARRANT;B2;312;0;17/08/2018 10:19;2018;8;Friday;10;0;42.3156892;-71.08951391
I182065617;3130;Search Warrants;SEARCH WARRANT;B2;312;0;17/08/2018 08:15;2018;8;Friday;8;0;42.3156892;-71.08951391
I182065617;1848;Drug Violation;DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP;B2;312;0;17/08/2018 08:15;2018;8;Friday;8;0;42.3156892;-71.08951391
I182065613;2610;Other;TRESPASSING;B2;287;0;17/08/2018 10:00;2018;8;Friday;10;0;42.33044113;-71.08373481
I182065604;616;Larceny;LARCENY THEFT OF BICYCLE;B2;613;0;14/08/2018 21:40;2018;8;Tuesday;21;0;42.33972732;-71.1086826
I182065601;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;287;0;16/08/2018 23:45;2018;8;Thursday;23;0;42.33192532;-71.08411222
I182065592;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;328;0;17/08/2018 07:00;2018;8;Friday;7;0;42.31012905;-71.07484821
I182065589;1841;Drug Violation;DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP;B2;312;0;17/08/2018 08:14;2018;8;Friday;8;0;42.3156892;-71.08951391
I182065589;1848;Drug Violation;DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP;B2;312;0;17/08/2018 08:14;2018;8;Friday;8;0;42.3156892;-71.08951391
I182065589;3130;Search Warrants;SEARCH WARRANT;B2;312;0;17/08/2018 08:14;2018;8;Friday;8;0;42.3156892;-71.08951391
I182065580;2647;Other;THREATS TO DO BODILY HARM;B2;281;0;17/08/2018 02:18;2018;8;Friday;2;0;42.32819458;-71.0793343
I182065490;3201;Property Lost;PROPERTY - LOST;B2;319;0;16/08/2018 09:00;2018;8;Thursday;9;0;42.30845311;-71.08718664
I182065481;3115;Investigate Person;INVESTIGATE PERSON;B2;181;0;16/08/2018 17:35;2018;8;Thursday;17;0;42.32480945;-71.07177156
I182065478;423;Aggravated Assault;ASSAULT - AGGRAVATED;B2;301;0;16/08/2018 17:53;2018;8;Thursday;17;1;42.32719862;-71.09600551
I182065478;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;301;0;16/08/2018 17:53;2018;8;Thursday;17;0;42.32719862;-71.09600551
I182065478;1402;Vandalism;VANDALISM;B2;301;0;16/08/2018 17:53;2018;8;Thursday;17;0;42.32719862;-71.09600551
I182065461;3115;Investigate Person;INVESTIGATE PERSON;B2;293;0;25/03/2018 00:00;2018;3;Sunday;0;0;42.32503462;-71.08938175
I182065444;3810;Motor Vehicle Accident Response;M/V ACCIDENT - INVOLVING  BICYCLE - INJURY;B2;904;0;16/08/2018 15:50;2018;8;Thursday;15;0;42.32961634;-71.08232206
I182065439;3130;Search Warrants;SEARCH WARRANT;B2;318;0;16/08/2018 15:15;2018;8;Thursday;15;0;42.30878855;-71.09055618
I182065426;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;265;0;16/08/2018 09:45;2018;8;Thursday;9;0;42.32037671;-71.07903447
I182065422;1806;Drug Violation;DRUGS - CLASS B TRAFFICKING OVER 18 GRAMS;B2;318;0;16/08/2018 15:15;2018;8;Thursday;15;0;42.30878855;-71.09055618
I182065416;724;Auto Theft;AUTO THEFT;B2;325;0;11/08/2018 11:00;2018;8;Saturday;11;0;42.31484522;-71.07738943
I182065413;3115;Investigate Person;INVESTIGATE PERSON;B2;276;0;16/08/2018 13:50;2018;8;Thursday;13;0;42.33237733;-71.08237779
I182065412;617;Larceny;LARCENY THEFT FROM BUILDING;B2;309;0;16/08/2018 13:19;2018;8;Thursday;13;0;42.31993295;-71.08157395
I182065409;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2; ;0;16/08/2018 13:44;2018;8;Thursday;13;0;0;0
I182065395;1874;Drug Violation;DRUGS - OTHER;B2;289;0;16/08/2018 14:13;2018;8;Thursday;14;0;42.33402461;-71.09039049
I182065392;3115;Investigate Person;INVESTIGATE PERSON;B2;904;0;16/08/2018 12:41;2018;8;Thursday;12;0;42.32987783;-71.08020543
I182065385;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;267;0;16/08/2018 12:13;2018;8;Thursday;12;0;42.32742591;-71.07702562
I182065384;3201;Property Lost;PROPERTY - LOST;B2;310;0;15/08/2018 18:00;2018;8;Wednesday;18;0;42.31847226;-71.08409289
I182065372;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;258;0;16/08/2018 12:36;2018;8;Thursday;12;0;42.3146396;-71.06833221
I182065362;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2; ;0;16/08/2018 12:00;2018;8;Thursday;12;0;0;0
I182065358;3119;Firearm Discovery;FIREARM/WEAPON - FOUND OR CONFISCATED;B2;288;0;16/08/2018 10:47;2018;8;Thursday;10;0;42.3296087;-71.08462109
I182065344;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;279;0;16/08/2018 10:36;2018;8;Thursday;10;0;42.32898193;-71.07956761
I182065334;1106;Confidence Games;FRAUD - CREDIT CARD / ATM FRAUD;B2;911;0;01/08/2018 10:38;2018;8;Wednesday;10;0;42.33506218;-71.09316781
I182065318;3301;Verbal Disputes;VERBAL DISPUTE;B2;288;0;16/08/2018 08:30;2018;8;Thursday;8;0;42.32952036;-71.08530641
I182065312;3410;Towed;TOWED MOTOR VEHICLE;B2;300;0;16/08/2018 07:46;2018;8;Thursday;7;0;42.32316762;-71.09177065
I182065303;619;Larceny;LARCENY ALL OTHERS;B2;288;0;16/08/2018 07:00;2018;8;Thursday;7;0;42.32952036;-71.08530641
I182065303;2632;Evading Fare;EVADING FARE;B2;288;0;16/08/2018 07:00;2018;8;Thursday;7;0;42.32952036;-71.08530641
I182065302;3119;Firearm Discovery;FIREARM/WEAPON - FOUND OR CONFISCATED;B2;613;0;16/08/2018 07:20;2018;8;Thursday;7;0;42.34336892;-71.10472158
I182065302;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;613;0;16/08/2018 07:20;2018;8;Thursday;7;0;42.34336892;-71.10472158
I182065301;2619;Prisoner Related Incidents;FUGITIVE FROM JUSTICE;B2;605;0;16/08/2018 07:33;2018;8;Thursday;7;1;42.33302058;-71.1062127
I182065295;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;177;0;16/08/2018 05:48;2018;8;Thursday;5;1;42.3288976;-71.09359501
I182065291;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;586;0;16/08/2018 04:37;2018;8;Thursday;4;0;0;0
I182065279;3803;Motor Vehicle Accident Response;M/V ACCIDENT - PERSONAL INJURY;B2; ;0;16/08/2018 02:00;2018;8;Thursday;2;0;42.32746198;-71.09852527
I182065264;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;299;0;15/08/2018 23:14;2018;8;Wednesday;23;1;0;0
I182065262;3801;Motor Vehicle Accident Response;M/V ACCIDENT - OTHER;B2;566;0;15/08/2018 23:06;2018;8;Wednesday;23;0;42.3245386;-71.08821844
I182065257;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;263;0;15/08/2018 22:00;2018;8;Wednesday;22;0;42.29499937;-71.09306615
I182065254;724;Auto Theft;AUTO THEFT;B2;182;0;15/08/2018 23:00;2018;8;Wednesday;23;0;42.32324394;-71.07642483
I182065252;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;313;0;15/08/2018 22:21;2018;8;Wednesday;22;1;42.32173572;-71.07020428
I182065251;1402;Vandalism;VANDALISM;B2;586;0;14/08/2018 20:00;2018;8;Tuesday;20;0;42.31508518;-71.08508813
I182065243;3807;Motor Vehicle Accident Response;M/V ACCIDENT - OTHER CITY VEHICLE;B2;262;0;15/08/2018 21:00;2018;8;Wednesday;21;0;42.3275408;-71.09950013
I182065243;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;262;0;15/08/2018 21:00;2018;8;Wednesday;21;0;42.32133396;-71.07581186
I182065242;3810;Motor Vehicle Accident Response;M/V ACCIDENT - INVOLVING  BICYCLE - INJURY;B2;606;0;15/08/2018 21:54;2018;8;Wednesday;21;0;42.32133396;-71.07581186
I182065242;3830;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PERSONAL INJURY;B2;606;0;15/08/2018 21:54;2018;8;Wednesday;21;0;42.33225457;-71.11160342
I182065242;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;606;0;15/08/2018 21:54;2018;8;Wednesday;21;0;42.33225457;-71.11160342
I182065237;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2; ;0;15/08/2018 21:49;2018;8;Wednesday;21;0;42.33225457;-71.11160342
I182065235;3301;Verbal Disputes;VERBAL DISPUTE;B2;304;0;15/08/2018 21:05;2018;8;Wednesday;21;0;0;0
I182065234;3115;Investigate Person;INVESTIGATE PERSON;B2;282;0;15/08/2018 21:48;2018;8;Wednesday;21;0;42.31943966;-71.09467467
I182065233;3114;Investigate Property;INVESTIGATE PROPERTY;B2;282;0;15/08/2018 21:47;2018;8;Wednesday;21;0;42.32866284;-71.08563401
I182065226;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;305;0;15/08/2018 19:00;2018;8;Wednesday;19;0;42.32866284;-71.08563401
I182065222;3114;Investigate Property;INVESTIGATE PROPERTY;B2;261;0;15/08/2018 20:16;2018;8;Wednesday;20;0;42.32251511;-71.09080341
I182065213;3810;Motor Vehicle Accident Response;M/V ACCIDENT - INVOLVING  BICYCLE - INJURY;B2;605;0;15/08/2018 20:05;2018;8;Wednesday;20;0;42.32104169;-71.07215291
I182065212;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;287;0;14/08/2018 17:30;2018;8;Tuesday;17;0;42.33323885;-71.10918951
I182065211;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;324;0;15/08/2018 19:04;2018;8;Wednesday;19;0;42.33151844;-71.08444334
I182065205;3125;Warrant Arrests;WARRANT ARREST;B2;178;0;15/08/2018 19:46;2018;8;Wednesday;19;0;42.31743922;-71.07547845
I182065205;3301;Verbal Disputes;VERBAL DISPUTE;B2;178;0;15/08/2018 19:46;2018;8;Wednesday;19;0;42.32969471;-71.0704441
I182065204;3001;Medical Assistance;DEATH INVESTIGATION;B2;568;0;15/08/2018 19:23;2018;8;Wednesday;19;0;42.32969471;-71.0704441
I182065203;3115;Investigate Person;INVESTIGATE PERSON;B2;276;0;15/08/2018 18:58;2018;8;Wednesday;18;0;42.31197821;-71.09737435
I182065196;3803;Motor Vehicle Accident Response;M/V ACCIDENT - PERSONAL INJURY;B2;323;0;15/08/2018 13:00;2018;8;Wednesday;13;0;42.33237733;-71.08237779
I182065194;1810;Drug Violation;DRUGS - SALE / MANUFACTURING;B2;179;0;15/08/2018 19:04;2018;8;Wednesday;19;0;42.31587563;-71.08310526
I182065190;3301;Verbal Disputes;VERBAL DISPUTE;B2;276;0;15/08/2018 16:50;2018;8;Wednesday;16;0;42.33130578;-71.07194742
I182065183;706;Auto Theft;AUTO THEFT - MOTORCYCLE / SCOOTER;B2;311;0;14/08/2018 10:00;2018;8;Tuesday;10;0;42.33407685;-71.08356424
I182065176;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;311;0;15/08/2018 18:15;2018;8;Wednesday;18;0;42.31985444;-71.07972518
I182065171;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;593;0;15/08/2018 15:25;2018;8;Wednesday;15;0;42.31809368;-71.08145801
I182065167;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;288;0;15/08/2018 16:05;2018;8;Wednesday;16;0;42.3340081;-71.10527895
I182065155;3207;Property Found;PROPERTY - FOUND;B2;289;0;15/08/2018 17:49;2018;8;Wednesday;17;0;42.32995896;-71.08694241
I182065139;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;330;0;15/08/2018 16:46;2018;8;Wednesday;16;0;42.33367922;-71.09187755
I182065138;3207;Property Found;PROPERTY - FOUND;B2;289;0;15/08/2018 17:17;2018;8;Wednesday;17;0;42.30649283;-71.08180677
I182065136;3207;Property Found;PROPERTY - FOUND;B2;289;0;15/08/2018 17:16;2018;8;Wednesday;17;0;42.33367922;-71.09187755
I182065128;3207;Property Found;PROPERTY - FOUND;B2;289;0;15/08/2018 17:00;2018;8;Wednesday;17;0;42.33367922;-71.09187755
I182065120;1402;Vandalism;VANDALISM;B2;296;0;14/08/2018 00:30;2018;8;Tuesday;0;0;42.33402461;-71.09039049
I182065114;3502;Missing Person Located;MISSING PERSON - LOCATED;B2;304;0;13/08/2018 23:00;2018;8;Monday;23;0;42.32221645;-71.08206723
I182065114;3501;Missing Person Reported;MISSING PERSON;B2;304;0;13/08/2018 23:00;2018;8;Monday;23;0;42.31949779;-71.09707352
I182065110;2629;Harassment;HARASSMENT;B2;282;0;15/08/2018 16:07;2018;8;Wednesday;16;0;42.31949779;-71.09707352
I182065105;1402;Vandalism;VANDALISM;B2;180;0;15/08/2018 14:07;2018;8;Wednesday;14;0;42.32866284;-71.08563401
I182065100;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;593;0;15/08/2018 14:51;2018;8;Wednesday;14;0;42.32917928;-71.07350852
I182065081;3114;Investigate Property;INVESTIGATE PROPERTY;B2;259;0;15/08/2018 12:24;2018;8;Wednesday;12;0;42.33748963;-71.10880593
I182065064;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;288;0;15/08/2018 13:41;2018;8;Wednesday;13;0;42.31644092;-71.07085591
I182065062;3201;Property Lost;PROPERTY - LOST;B2;327;0;14/08/2018 12:00;2018;8;Tuesday;12;0;42.3296087;-71.08462109
I182065061;3115;Investigate Person;INVESTIGATE PERSON;B2;260;0;15/08/2018 00:00;2018;8;Wednesday;0;0;42.3141078;-71.07525124
I182065049;3125;Warrant Arrests;WARRANT ARREST;B2;304;0;15/08/2018 11:00;2018;8;Wednesday;11;0;42.3162513;-71.07289969
I182065026;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;605;0;15/08/2018 10:09;2018;8;Wednesday;10;0;42.32177032;-71.09779774
I182065019;3115;Investigate Person;INVESTIGATE PERSON;B2;294;0;15/08/2018 10:53;2018;8;Wednesday;10;0;42.33146597;-71.10693813
I182064991;3115;Investigate Person;INVESTIGATE PERSON;B2;319;0;02/04/2018 09:43;2018;4;Monday;9;0;42.32545165;-71.08677983
I182064986;3106;Property Related Damage;PROPERTY - ACCIDENTAL DAMAGE;B2;178;0;15/08/2018 08:31;2018;8;Wednesday;8;0;42.30911422;-71.08667126
I182064982;1402;Vandalism;VANDALISM;B2;267;0;14/08/2018 15:00;2018;8;Tuesday;15;0;42.32805817;-71.06956313
I182064981;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2; ;0;15/08/2018 08:35;2018;8;Wednesday;8;0;42.3263576;-71.07886301
I182064979;615;Larceny From Motor Vehicle;LARCENY THEFT OF MV PARTS & ACCESSORIES;B2;293;0;11/08/2018 14:00;2018;8;Saturday;14;0;0;0
I182064963;423;Aggravated Assault;ASSAULT - AGGRAVATED;B2;309;0;15/08/2018 03:37;2018;8;Wednesday;3;1;42.326395;-71.08908995
I182064963;3301;Verbal Disputes;VERBAL DISPUTE;B2;309;0;15/08/2018 03:37;2018;8;Wednesday;3;0;42.31966899;-71.08474412
I182064963;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;309;0;15/08/2018 03:37;2018;8;Wednesday;3;1;42.31966899;-71.08474412
I182064956;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;901;0;15/08/2018 02:43;2018;8;Wednesday;2;0;42.31966899;-71.08474412
I182064946;3115;Investigate Person;INVESTIGATE PERSON;B2;901;0;15/08/2018 00:46;2018;8;Wednesday;0;0;42.33471058;-71.09938904
I182064939;3301;Verbal Disputes;VERBAL DISPUTE;B2;300;0;14/08/2018 22:52;2018;8;Tuesday;22;0;42.3351998;-71.0998949
I182064939;1402;Vandalism;VANDALISM;B2;300;0;14/08/2018 22:52;2018;8;Tuesday;22;0;42.32380776;-71.08915023
I182064938;3301;Verbal Disputes;VERBAL DISPUTE;B2;313;0;14/08/2018 23:20;2018;8;Tuesday;23;0;42.32380776;-71.08915023
I182064938;3115;Investigate Person;INVESTIGATE PERSON;B2;313;0;14/08/2018 23:20;2018;8;Tuesday;23;0;42.31508518;-71.08508813
I182064927;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;182;0;14/08/2018 21:17;2018;8;Tuesday;21;0;42.31508518;-71.08508813
I182064919;3301;Verbal Disputes;VERBAL DISPUTE;B2;237;0;14/08/2018 20:31;2018;8;Tuesday;20;0;42.32263156;-71.06979845
I182064892;3810;Motor Vehicle Accident Response;M/V ACCIDENT - INVOLVING  BICYCLE - INJURY;B2; ;0;14/08/2018 11:32;2018;8;Tuesday;11;0;42.31890235;-71.06337356
I182064887;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;288;0;13/08/2018 19:15;2018;8;Monday;19;0;0;0
I182064887;2610;Other;TRESPASSING;B2;288;0;13/08/2018 19:15;2018;8;Monday;19;0;42.32995896;-71.08694241
I182064880;3503;Missing Person Located;MISSING PERSON - NOT REPORTED - LOCATED;B2;291;0;14/08/2018 18:35;2018;8;Tuesday;18;0;42.32995896;-71.08694241
I182064871;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;287;0;14/08/2018 18:03;2018;8;Tuesday;18;0;42.32725736;-71.09274062
I182064867;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;288;0;14/08/2018 18:29;2018;8;Tuesday;18;0;42.33044113;-71.08373481
I182064861;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2; ;0;14/08/2018 16:30;2018;8;Tuesday;16;0;42.32952036;-71.08530641
I182064858;1810;Drug Violation;DRUGS - SALE / MANUFACTURING;B2;276;0;14/08/2018 17:57;2018;8;Tuesday;17;0;0;0
I182064855;3115;Investigate Person;INVESTIGATE PERSON;B2;180;0;01/07/2018 00:00;2018;7;Sunday;0;0;42.33091627;-71.10475823
I182064845;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;279;0;14/08/2018 15:16;2018;8;Tuesday;15;0;42.33330171;-71.08181675
I182064832;612;Larceny;LARCENY PURSE SNATCH - NO FORCE ;B2;288;0;14/08/2018 10:57;2018;8;Tuesday;10;0;42.32635435;-71.07422322
I182064828;619;Larceny;LARCENY ALL OTHERS;B2;301;0;31/07/2018 14:00;2018;7;Tuesday;14;0;42.32853529;-71.08213874
I182064816;3201;Property Lost;PROPERTY - LOST;B2;593;0;13/08/2018 12:30;2018;8;Monday;12;0;42.32925905;-71.08482402
I182064798;2610;Other;TRESPASSING;B2;311;0;14/08/2018 15:16;2018;8;Tuesday;15;0;42.32642196;-71.09593823
I182064789;617;Larceny;LARCENY THEFT FROM BUILDING;B2;301;0;10/08/2018 08:00;2018;8;Friday;8;0;42.33857;-71.10670681
I182064769;3115;Investigate Person;INVESTIGATE PERSON;B2;605;0;14/08/2018 14:11;2018;8;Tuesday;14;0;42.31985444;-71.07972518
I182064758;1001;Counterfeiting;FORGERY / COUNTERFEITING;B2;603;0;14/08/2018 13:24;2018;8;Tuesday;13;0;42.3232004;-71.09508128
I182064756;1402;Vandalism;VANDALISM;B2;311;0;14/08/2018 12:07;2018;8;Tuesday;12;0;42.33267994;-71.109579
I182064750;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;329;0;14/08/2018 11:30;2018;8;Tuesday;11;0;42.33380683;-71.10377843
I182064741;2610;Other;TRESPASSING;B2; ;0;14/08/2018 12:38;2018;8;Tuesday;12;0;42.32026821;-71.08150494
I182064738;3301;Verbal Disputes;VERBAL DISPUTE;B2;260;0;14/08/2018 12:42;2018;8;Tuesday;12;0;42.30870132;-71.07932755
I182064738;2629;Harassment;HARASSMENT;B2;260;0;14/08/2018 12:42;2018;8;Tuesday;12;0;0;0
I182064738;2647;Other;THREATS TO DO BODILY HARM;B2;260;0;14/08/2018 12:42;2018;8;Tuesday;12;0;42.316867;-71.07123005
I182064736;3201;Property Lost;PROPERTY - LOST;B2;237;0;10/08/2018 19:00;2018;8;Friday;19;0;42.316867;-71.07123005
I182064728;1102;Fraud;FRAUD - FALSE PRETENSE / SCHEME;B2;309;0;14/08/2018 12:25;2018;8;Tuesday;12;0;42.316867;-71.07123005
I182064708;2907;Violations;VAL - OPERATING AFTER REV/SUSP.;B2;320;0;14/08/2018 11:15;2018;8;Tuesday;11;1;42.31890235;-71.06337356
I182064706;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;276;0;14/08/2018 11:17;2018;8;Tuesday;11;0;42.31922047;-71.08375913
I182064705;2610;Other;TRESPASSING;B2;179;0;14/08/2018 09:23;2018;8;Tuesday;9;0;42.3088984;-71.0830519
I182064695;615;Larceny From Motor Vehicle;LARCENY THEFT OF MV PARTS & ACCESSORIES;B2;181;0;14/08/2018 09:56;2018;8;Tuesday;9;0;42.33139659;-71.08232496
I182064691;2647;Other;THREATS TO DO BODILY HARM;B2;282;0;14/08/2018 10:17;2018;8;Tuesday;10;0;42.33176796;-71.07182739
I182064688;3201;Property Lost;PROPERTY - LOST;B2;300;0;14/08/2018 06:00;2018;8;Tuesday;6;0;42.32532599;-71.07441374
I182064682;3410;Towed;TOWED MOTOR VEHICLE;B2;179;0;14/08/2018 08:30;2018;8;Tuesday;8;0;42.32823419;-71.08328981
I182064670;1402;Vandalism;VANDALISM;B2;328;0;13/08/2018 02:30;2018;8;Monday;2;0;42.32599863;-71.0931842
I182064663;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;289;0;14/08/2018 07:24;2018;8;Tuesday;7;0;42.32982858;-71.07466895
I182064630;522;Residential Burglary;BURGLARY - RESIDENTIAL - NO FORCE;B2;325;0;10/08/2018 20:00;2018;8;Friday;20;0;42.30942147;-71.07460029
I182064604;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2; ;0;13/08/2018 21:27;2018;8;Monday;21;0;42.33367922;-71.09187755
I182064602;3115;Investigate Person;INVESTIGATE PERSON;B2;316;0;13/08/2018 19:48;2018;8;Monday;19;0;42.31656425;-71.07811557
I182064584;1832;Drug Violation;DRUGS - SICK ASSIST - OTHER HARMFUL DRUG;B2;319;0;13/08/2018 19:41;2018;8;Monday;19;0;0;0
I182064533;613;Larceny;LARCENY SHOPLIFTING;B2;309;0;13/08/2018 15:45;2018;8;Monday;15;0;42.31315499;-71.08948876
I182064516;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;586;0;12/08/2018 15:00;2018;8;Sunday;15;0;42.30936254;-71.08762428
I182064511;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;301;0;13/08/2018 15:10;2018;8;Monday;15;0;42.33239065;-71.10557943
I182064499;2647;Other;THREATS TO DO BODILY HARM;B2;326;0;13/08/2018 09:00;2018;8;Monday;9;0;42.31860134;-71.08405792
I182064499;619;Larceny;LARCENY ALL OTHERS;B2;326;0;13/08/2018 09:00;2018;8;Monday;9;0;42.33034188;-71.10230676
I182064495;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;280;0;13/08/2018 14:30;2018;8;Monday;14;1;42.3246387;-71.09531354
I182064493;3301;Verbal Disputes;VERBAL DISPUTE;B2;305;0;13/08/2018 14:43;2018;8;Monday;14;0;42.31089986;-71.08007661
I182064486;3115;Investigate Person;INVESTIGATE PERSON;B2;325;0;13/08/2018 15:15;2018;8;Monday;15;0;42.31089986;-71.08007661
I182064485;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;586;0;13/08/2018 14:44;2018;8;Monday;14;0;42.32902469;-71.08341505
I182064482;2906;Violations;VAL - OPERATING UNREG/UNINS  CAR;B2;288;0;13/08/2018 14:53;2018;8;Monday;14;1;42.3202771;-71.09248784
I182064482;3410;Towed;TOWED MOTOR VEHICLE;B2;288;0;13/08/2018 14:53;2018;8;Monday;14;0;42.31484522;-71.07738943
I182064461;615;Larceny From Motor Vehicle;LARCENY THEFT OF MV PARTS & ACCESSORIES;B2;311;0;12/08/2018 21:00;2018;8;Sunday;21;0;42.33056977;-71.09959089
I182064440;423;Aggravated Assault;ASSAULT - AGGRAVATED;B2;238;0;13/08/2018 12:26;2018;8;Monday;12;1;42.3296087;-71.08462109
I182064440;3830;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PERSONAL INJURY;B2;238;0;13/08/2018 12:26;2018;8;Monday;12;0;42.3296087;-71.08462109
I182064440;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;238;0;13/08/2018 12:26;2018;8;Monday;12;0;42.3189792;-71.07964653
I182064440;1300;Recovered Stolen Property;STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING;B2;238;0;13/08/2018 12:26;2018;8;Monday;12;0;42.31856949;-71.06549715
I182064440;2905;Violations;VAL - OPERATING WITHOUT LICENSE;B2;238;0;13/08/2018 12:26;2018;8;Monday;12;1;42.31856949;-71.06549715
I182064439;3803;Motor Vehicle Accident Response;M/V ACCIDENT - PERSONAL INJURY;B2; ;0;13/08/2018 11:27;2018;8;Monday;11;0;42.31856949;-71.06549715
I182064424;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;586;0;13/08/2018 12:21;2018;8;Monday;12;0;42.31856949;-71.06549715
I182064420;3201;Property Lost;PROPERTY - LOST;B2;309;0;12/08/2018 14:45;2018;8;Sunday;14;0;42.31856949;-71.06549715
I182064406;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;264;0;13/08/2018 10:18;2018;8;Monday;10;1;0;0
I182064398;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;586;0;13/08/2018 10:13;2018;8;Monday;10;0;42.3275408;-71.09950013
I182064396;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;258;0;13/08/2018 10:08;2018;8;Monday;10;0;42.31860134;-71.08405792
I182064390;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;313;0;13/08/2018 09:22;2018;8;Monday;9;0;42.31915303;-71.07775478
